Survey_id,District_code,District_Name,Taluk_code,Taluk_Name,Hobli_code,Hobli_Name,Village_code,Village_Name,Year_code,Years,Season_code,Season,Cropname,Crop_Extent,CropSurveyDate,Month,Weekname,Latitude,Longtitude
111090851,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-20-0.00,22-09-2020,May,2nd week,16.0884677,74.8391216
111090851,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-L,0-21-0.00,22-09-2020,June,3rd week,16.0884667,74.8391097
111090857,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,0-20-0.00,22-09-2020,May,3rd week,16.088461,74.8391234
111090857,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-21-0.00,22-09-2020,June,2nd week,16.0884617,74.8391236
111090864,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-L,0-20-0.00,22-09-2020,June,1st week,16.0884646,74.8390824
111090864,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-10-0.00,22-09-2020,May,4th week,16.0884608,74.8390943
111090869,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,22-09-2020,May,3rd week,16.0884682,74.8391025
111090869,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-L,1-2-0.00,22-09-2020,May,4th week,16.0884602,74.8390939
111173584,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,1-0-0.00,22-09-2020,May,4th week,16.1034384,74.8166134
111173584,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-33-0.00,22-09-2020,June,4th week,16.103435,74.8166135
111173698,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Ridgegourd,0-37-8.00,22-09-2020,June,1st week,16.1038023,74.8182186
111173706,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,0-7-8.00,22-09-2020,May,3rd week,16.1037984,74.8182298
111173706,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Ridgegourd,0-30-0.00,22-09-2020,May,3rd week,16.1038336,74.8182163
111173711,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,0-37-8.00,22-09-2020,January,2nd week,16.1038323,74.8182226
111173717,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,0-37-8.00,22-09-2020,January,2nd week,16.1037907,74.8182361
111173721,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,1-0-0.00,22-09-2020,January,2nd week,16.1037879,74.8182101
111173725,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Ridgegourd,0-20-0.00,22-09-2020,August,2nd week,16.1037918,74.8182098
111173729,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,0-20-8.00,22-09-2020,January,1st week,16.1033187,74.819629
111173729,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-16-0.00,22-09-2020,June,2nd week,16.103316,74.8196287
111173729,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,22-09-2020,June,1st week,16.1033106,74.8196302
111173732,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-12-12.00,22-09-2020,May,4th week,16.1033067,74.8196242
111173732,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,0-27-0.00,22-09-2020,January,2nd week,16.1033096,74.8196253
111173735,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,0-15-12.00,22-09-2020,January,1st week,16.1033581,74.8196359
111173735,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-24-0.00,22-09-2020,May,4th week,16.103356,74.8196376
111173737,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,2-6-0.00,22-09-2020,January,1st week,16.1031324,74.8212296
111173737,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Brinjal,1-0-0.00,22-09-2020,April,4th week,16.1031415,74.8212181
111173737,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-L,2-0-0.00,22-09-2020,May,2nd week,16.1031429,74.8212144
111173737,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,2-0-0.00,22-09-2020,May,3rd week,16.1031448,74.8212121
111173741,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,0-15-0.00,22-09-2020,January,4th week,16.1024716,74.823811
111173741,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-12-3.00,22-09-2020,May,4th week,16.1024567,74.8238013
111173749,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,0-15-2.00,22-09-2020,January,2nd week,16.1024725,74.8238124
111173749,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-12-0.00,22-09-2020,May,4th week,16.102481,74.823813
111173751,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,1-0-0.00,22-09-2020,January,2nd week,16.1025105,74.8238165
111173751,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-1-8.00,22-09-2020,May,4th week,16.1025102,74.8238127
111173755,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-L,0-27-3.00,22-09-2020,May,4th week,16.1024988,74.8238154
111173761,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,1-0-0.00,22-09-2020,January,4th week,16.1054537,74.8217803
111173761,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-16-8.00,22-09-2020,May,4th week,16.105458,74.8217812
111173764,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Banana ,1-3-0.00,22-09-2020,May,2nd week,16.1054355,74.8217752
111173769,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,0-16-8.00,22-09-2020,June,1st week,16.105308,74.8217307
111173769,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,22-09-2020,May,3rd week,16.1053085,74.8217314
111173774,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-L,0-16-8.00,22-09-2020,June,1st week,16.1053128,74.8217203
111173774,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,1-0-0.00,22-09-2020,January,2nd week,16.1053124,74.8217211
111173776,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,0-11-8.00,22-09-2020,May,4th week,16.1053054,74.821727
111173776,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-10-0.00,22-09-2020,June,2nd week,16.1053159,74.8217186
111173779,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-25-0.00,22-09-2020,June,2nd week,16.1053108,74.8217151
111173779,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-16-0.00,22-09-2020,May,4th week,16.1053107,74.821715
111173783,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,0-8-8.00,22-09-2020,May,2nd week,16.1053106,74.8217157
111173783,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-10-0.00,22-09-2020,June,1st week,16.1053106,74.8217158
111173786,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,22-09-2020,May,3rd week,16.1053094,74.8217203
111173786,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,22-09-2020,June,3rd week,16.1053091,74.8217211
111173786,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,0-35-0.00,22-09-2020,January,2nd week,16.1053023,74.8217197
111173790,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-26-0.00,22-09-2020,May,3rd week,16.1053048,74.8217178
111173790,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,22-09-2020,May,4th week,16.1053048,74.8217178
111173790,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,1-0-0.00,22-09-2020,January,2nd week,16.1053049,74.8217177
111173792,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,1-14-0.00,22-09-2020,January,2nd week,16.1062369,74.8235274
111173792,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,22-09-2020,June,3rd week,16.1062372,74.8235275
111173795,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,1-6-0.00,22-09-2020,January,3rd week,16.1063414,74.8238866
111173798,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-20-0.00,22-09-2020,May,4th week,16.1110856,74.8278419
111173798,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,2-15-0.00,22-09-2020,May,3rd week,16.1110915,74.8278362
111173801,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-26-0.00,22-09-2020,June,2nd week,16.1110925,74.827835
111173801,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,1-0-0.00,22-09-2020,January,2nd week,16.1110925,74.8278352
111173801,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-0-0.00,22-09-2020,June,2nd week,16.1110903,74.8278483
111173805,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,2-0-0.00,22-09-2020,June,1st week,16.1110939,74.8278365
111173805,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-L,0-29-0.00,22-09-2020,June,1st week,16.1110939,74.8278366
111173809,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-29-0.00,22-09-2020,June,1st week,16.1110983,74.8278399
111173809,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-0-0.00,22-09-2020,May,3rd week,16.1110983,74.8278401
111173809,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,1-0-0.00,22-09-2020,January,2nd week,16.1110953,74.8278411
111173813,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,2-29-0.00,22-09-2020,June,1st week,16.1110803,74.8278596
111173813,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-0-0.00,22-09-2020,May,3rd week,16.1110591,74.8278569
111173813,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,1-0-0.00,22-09-2020,January,3rd week,16.1110599,74.8278555
111173816,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Banana ,1-0-0.00,22-09-2020,May,4th week,16.111082,74.8278331
111173816,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-P,1-0-0.00,22-09-2020,January,2nd week,16.1110791,74.8278336
111269104,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,1-0-0.00,23-09-2020,February,3rd week,16.0614819,74.8165909
111269104,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-21-0.00,23-09-2020,May,3rd week,16.061491,74.8165796
111269104,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Clusterbean,1-0-0.00,23-09-2020,July,4th week,16.0614841,74.8165807
111269136,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-L,1-0-0.00,23-09-2020,May,4th week,16.0610898,74.8155623
111269136,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-30-0.00,23-09-2020,May,4th week,16.061091,74.8155612
111269169,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-L,1-0-0.00,23-09-2020,May,2nd week,16.0612,74.8155618
111269169,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Tur (Arhar)(Red Gram),0-13-0.00,23-09-2020,May,4th week,16.061212,74.8155534
111269196,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Clusterbean,0-13-0.00,23-09-2020,August,4th week,16.0613877,74.8156548
111269224,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-33-0.00,23-09-2020,May,3rd week,16.0620169,74.8165338
111269224,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,0-25-0.00,23-09-2020,May,3rd week,16.0620176,74.8165341
111269224,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,0-15-0.00,23-09-2020,May,2nd week,16.0620161,74.8165339
111269250,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-14-0.00,23-09-2020,May,3rd week,16.0623568,74.8161943
111269250,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,0-30-0.00,23-09-2020,May,3rd week,16.0623537,74.8161881
111269250,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Bajra-H,0-10-0.00,23-09-2020,May,1st week,16.0623537,74.8161888
111269272,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Bajra-H,0-8-0.00,23-09-2020,May,3rd week,16.0624668,74.8162162
111269272,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-5-0.00,23-09-2020,May,4th week,16.0624619,74.8162223
111269328,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-20-0.00,23-09-2020,May,2nd week,16.063181,74.8161923
111269328,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,June,1st week,16.0631655,74.8162022
111269328,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sesamum ,0-6-0.00,23-09-2020,May,1st week,16.0631558,74.8161914
111269358,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,May,3rd week,16.0637158,74.8162622
111269358,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-30-0.00,23-09-2020,June,3rd week,16.0637107,74.8162602
111269382,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-2-0.00,23-09-2020,May,3rd week,16.0634497,74.8155427
111269382,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,1-0-0.00,23-09-2020,June,3rd week,16.0634564,74.8155521
111269382,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Tur (Arhar)(Red Gram),1-0-0.00,23-09-2020,June,2nd week,16.063469,74.8155731
111269382,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cowpea,0-10-0.00,23-09-2020,June,2nd week,16.0634774,74.8155645
111269382,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Navane,0-30-0.00,23-09-2020,June,3rd week,16.0634819,74.8155644
111269382,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,2-0-0.00,23-09-2020,June,1st week,16.063466,74.8155627
111269402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Clusterbean,0-33-0.00,23-09-2020,August,3rd week,16.0643242,74.8142597
111269402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,June,1st week,16.0643261,74.8142592
111269414,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Clusterbean,0-23-8.00,23-09-2020,August,3rd week,16.0645663,74.8146999
111269414,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,June,2nd week,16.0645663,74.8146998
111269434,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-L,1-0-0.00,23-09-2020,June,1st week,16.0645732,74.8146943
111269434,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Clusterbean,0-23-8.00,23-09-2020,August,3rd week,16.0645742,74.814689
111269452,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-32-0.00,23-09-2020,June,2nd week,16.0647158,74.8156517
111269452,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,June,1st week,16.0647157,74.8156521
111269452,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-0-0.00,23-09-2020,May,3rd week,16.0647408,74.8157892
111269472,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,4-0-0.00,23-09-2020,January,2nd week,16.0658331,74.8162804
111269472,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,2-35-0.00,23-09-2020,May,3rd week,16.0658262,74.8162726
111269746,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-4-0.00,23-09-2020,May,3rd week,16.0662462,74.8159528
111269746,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,2-0-0.00,23-09-2020,January,1st week,16.0662497,74.8159594
111269900,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Fallow,4-21-0.00,23-09-2020,NULL,NULL,16.0661141,74.8156974
111269900,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,2-0-0.00,23-09-2020,May,4th week,16.0661151,74.8156955
111269900,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,2-0-0.00,23-09-2020,June,1st week,16.0661152,74.8156955
111270001,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,23-09-2020,May,3rd week,16.0660846,74.8156869
111270032,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,23-09-2020,May,3rd week,16.0660896,74.8156822
111270083,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,23-09-2020,May,3rd week,16.0661082,74.8156934
111270148,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,23-09-2020,May,3rd week,16.0661009,74.8156965
111270183,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,1-0-0.00,23-09-2020,May,2nd week,16.0661004,74.815689
111270232,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,2-0-0.00,23-09-2020,May,3rd week,16.0660964,74.8156986
111270232,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-21-0.00,23-09-2020,May,4th week,16.0660964,74.8156988
111270285,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,1-4-0.00,23-09-2020,May,2nd week,16.0665238,74.8167486
111270285,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,1-0-0.00,23-09-2020,June,2nd week,16.066529,74.8167273
111270285,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,May,2nd week,16.0665462,74.8167325
111270325,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-H,0-15-0.00,23-09-2020,May,3rd week,16.0666513,74.8169355
111270325,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - H,0-17-0.00,23-09-2020,May,3rd week,16.0666635,74.8169142
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Spinach,2-0-0.00,23-09-2020,January,1st week,16.0664232,74.8177352
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Marigold (Genda),0-12-0.00,23-09-2020,May,4th week,16.0664232,74.8177365
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Banana ,0-2-0.00,23-09-2020,January,1st week,16.0663695,74.8180458
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jamun,0-10-0.00,23-09-2020,January,1st week,16.0663445,74.8181862
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Teak/Saguvani,0-10-0.00,23-09-2020,January,1st week,16.066253,74.818326
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Lemon  ,0-10-0.00,23-09-2020,January,1st week,16.066276,74.8183531
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Mangoes,0-10-0.00,23-09-2020,NULL,NULL,16.0662742,74.8183606
111270363,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,0-38-0.00,23-09-2020,January,2nd week,16.0662802,74.8183506
111270402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Sugarcane-H,0-30-0.00,23-09-2020,January,2nd week,16.0662686,74.8183468
111270402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Spinach,2-0-0.00,23-09-2020,January,1st week,16.0662631,74.8183358
111270402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jamun,0-5-0.00,23-09-2020,NULL,NULL,16.0662374,74.8183297
111270402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Coconut,0-10-0.00,23-09-2020,NULL,NULL,16.066248,74.818364
111270402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Mangoes,0-10-0.00,23-09-2020,NULL,NULL,16.0662537,74.8183655
111270402,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Marigold (Genda),0-23-0.00,23-09-2020,April,3rd week,16.0662519,74.8183596
111270432,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,2-0-0.00,23-09-2020,June,4th week,16.0642984,74.8179667
111270432,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Jowar-L,0-30-0.00,23-09-2020,August,2nd week,16.0643028,74.8179514
111270432,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-30-0.00,23-09-2020,May,4th week,16.0643032,74.8179523
111270432,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Mangoes,0-4-0.00,23-09-2020,May,4th week,16.0643095,74.8179532
111270432,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Indigo ,0-4-0.00,23-09-2020,May,4th week,16.0643127,74.8179561
111270432,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Bajra-L,0-4-0.00,23-09-2020,May,4th week,16.0643123,74.8179555
111270487,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,May,4th week,16.0643063,74.8179717
111270487,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Cotton - L,0-8-0.00,23-09-2020,April,4th week,16.0643078,74.8179722
111270550,1,Belagavi,4,Gokak,1,GOKAKA,14,KOLAVI,118,2020-2021,1,Kharif,Maize-H,1-0-0.00,23-09-2020,May,4th week,16.0642953,74.8179728
